topoShape	geomShape	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA
topotecan	0.857142857142857	0.933829777754429	9360.33018163153	8398.26884880256	1400.44098099184	1.11455471956773	6.68384480937013	5.99687452937475	8.45639682587106	1.94678479711386	1.94678479711386	2756.67213399127	52.5040201698048	14.0215181576889	2994.82932651409	54.7250338192138	14.4142049362503	6514.23190727473	80.7107917646378	18.6761665610227	505.334635832802	1304.82623317447	32.6326074829049	249.411425286344	-644.006065467343	-48.3124895977742	255.923210546458	1948.83229864181	80.9450970806791	0.66954259434423	1.72882814550851	0.0432365389685067	0.33045740565577	-0.853275159213687	-0.0640115822878702	381.399325941886	984.812459933362	24.6293319617697	188.242290832981	-486.061041248316	-36.4636612267798	0.115598964260144	0.145007659964057	0.345365995927769	2.8866278118175	552.438105284401	202.307955834746	0.731952286660813	0.268047713339188
toremifene	1	0.965852290292796	7628.49349985651	5922.53083005347	2351.45968858686	1.28804622867411	3.24415236071554	2.51866143349142	8.57050978822308	1.35749795992451	1.00769904455136	2336.2770428837	48.3350498384319	13.2690993912772	2615.73985295801	51.1443042083673	13.7783807902877	5421.35319820983	73.6298390478332	17.5672008782979	522.944538928189	891.12757191226	28.2186227697621	216.589300607499	-369.080625544193	-23.4904437461463	306.355238320689	1260.20819745645	51.7090665159084	0.707127261757916	1.20498552503257	0.0381573110805572	0.292872738242085	-0.499071990777215	-0.0317638524301939	386.735182737783	659.018994772389	20.8686264433314	160.175117080613	-272.947612106931	-17.3719780559847	0.0443768847564354	0.201944904028423	0.100482709072168	2.40398554436743	725.155669895603	14.3781696400849	0.980557793475533	0.0194422065244671
torsemide	1	0.856563598050691	5810.48527675512	5308.6056284283	1249.36124040299	1.09454076709695	4.65076479792258	4.24905580288049	7.80846006521212	2.03801218041493	2.03801218041493	2350.87452063791	48.4858177268148	13.2966779360692	2558.26632104757	50.5793072416731	13.6767188038557	4951.61154187806	70.367688194782	17.0444184903389	451.875004494675	896.847207711856	26.1907268483224	221.58276395561	-439.780649856693	-34.5498199179658	230.292240539065	1336.62785756855	60.7405467662882	0.670977492077193	1.3317051932976	0.0388899320421987	0.329022507922807	-0.653018898079809	-0.0513021328679147	304.318732145447	603.988719146496	17.6383484573622	149.226633740591	-296.173695060104	-23.2678446223125	0.144085527144742	0.132282365210017	1.25063756449014	3.58435427066071	536.871153711705	136.58661473858	0.797186072924983	0.202813927075017
tramadol	0.8	0.746064733126991	2369.30675275268	2005.97059251916	1099.3499047195	1.18112736128261	2.1551889371903	1.82468801234942	6.43675115440059	1.47190203823345	1.47190203823345	1439.13802273746	37.9359726741975	11.290178697782	1690.85720296399	41.1200340827192	11.9133978117377	3115.03541372299	55.8125023065889	14.6045326105245	458.260815161872	651.893499910192	22.4020338291198	98.7379172702988	-140.458455825951	-15.3889150588008	359.522897891573	792.351955736144	37.7909488879206	0.822732240629789	1.17036801334118	0.0402191827821581	0.177267759370211	-0.252170153444749	-0.0276282766239056	255.250693168496	363.103853130749	12.4779044467224	54.9968947625489	-78.2351818544348	-8.57160618125839	0.148331186946096	0.270110669087149	2.49057476516464	4.31546174964972	503.64416446086	53.354567971311	0.904210611506538	0.0957893884934618
tramazoline	1	0.691450136919299	1745.95711681677	1405.27158107229	569.99539845407	1.24243394681369	3.0631073892037	2.46540864169017	5.71524139915585	1.3469499814406	1.3469499814406	1317.67706958612	36.2998218946887	10.9631745669765	1490.61525616701	38.6084868411987	11.4232194648074	2585.83998036893	50.8511551527488	13.7256803926681	404.226992316454	459.96126554621	21.9858833349905	79.5001292191156	-90.4614999536813	-9.10142916545568	324.726863097339	550.422765499891	31.0873125004462	0.835650874884282	0.950869291938984	0.0454510039982818	0.164349125115718	-0.187009361117721	-0.0188152137026421	195.535559440219	222.495739000526	10.6351680600518	38.4563686688686	-43.7586809823843	-4.40260813206576	0.133819091300091	0.229708991135028	0.728058383236831	2.23261111944748	459.10488911306	24.62223242251	0.94909892101078	0.0509010789892199
trametinib	0.875	0.624515310106195	14319.2915749621	12527.634115323	4908.60266643014	1.143016426178	2.91718286201724	2.55217929962009	9.89569396742381	1.83380036047609	1.83380036047609	3595.66457260666	59.9638605545595	15.3200338081391	3829.33047258834	61.8815842766517	15.6449537127518	9745.37444627243	98.7186631102368	21.359914513024	491.019543482715	1334.26655137294	27.8723472068585	350.995960931261	-953.775010696839	-50.3682319671396	140.023582551454	2288.04156206977	78.2405791739981	0.583147864746806	1.5846104310176	0.0331019405946177	0.416852135253194	-1.13272856105024	-0.0598186514418101	413.446068582719	1123.47312327698	23.4689484925844	295.544041090804	-803.093346729345	-42.4108322462512	0.107920909927283	0.103411862456097	0.386912247288891	4.985973771622	655.465065562552	186.550438851425	0.778447738938893	0.221552261061107
trandolapril	1	0.86487688629946	7754.52612188862	7129.38483795394	2628.99969544687	1.08768516472932	2.94961088634532	2.71182413991954	8.76315979148294	1.44637426937654	1.2726489128951	2469.65384776084	49.6956119568	13.5169496253398	2811.61591098341	53.024672662671	14.1140612388935	5965.87534162276	77.2390791091062	18.1366911787942	539.739035105351	1453.51436944535	27.6150187250727	187.554439503635	-505.083114506609	-33.6739784400762	352.184595601716	1958.59748395196	61.2889971651489	0.742120002376662	1.99852524488386	0.0379695675668193	0.257879997623339	-0.694469470908091	-0.0463003995164131	392.548678223872	1057.131516148	20.0842229199503	136.407119984939	-367.34365331584	-24.4908647835911	0.103485957897237	0.12264879052267	0.117161777550584	1.75692784755338	592.70285112791	134.590623481076	0.814943171938349	0.185056828061651
tranexamic_acid	0.75	0.728117317659937	1008.78268675922	956.273504105831	180.778422052556	1.05491021389585	5.58021624099552	5.28975468005702	4.72721463207044	1.94219109554777	1.93001408087236	784.006993671944	28.0001248867205	9.22090000229977	941.545590691968	30.6846148858344	9.8012270804587	1468.22502511153	38.317424562613	11.3657353861695	282.507719374062	321.706750924043	18.3566133519345	104.764890970363	-119.301422133393	-27.7460791571357	177.7428284037	441.008173057436	46.1026925090702	0.72948024680292	0.830698433947937	0.0473997201496094	0.27051975319708	-0.308055408378327	-0.0716448269668734	109.407501924443	124.588213195778	7.10901356988697	40.5725727985413	-46.202173167401	-10.745296502007	0.230055592582242	0.290937702161538	0.477505917728295	10.1498299171995	270.267779871365	117.00483047306	0.69787475967123	0.302125240328771
tranilast	0.857142857142857	0.957188884300726	6700.95068197052	6571.96169848957	777.178696571153	1.01962716604246	8.62214920652683	8.45617838919738	7.89765085445291	2.48010861336251	2.43291434809637	2041.79288891668	45.1862024175154	12.686365777927	2220.83754128636	47.1257630313436	13.0468478194464	4356.17545426673	66.001329185606	16.3318401737993	402.859614113979	873.225643276895	29.4456270454468	249.319623694767	-540.417259896445	-43.0065957725963	153.539990419213	1413.64290317334	72.4522228180431	0.617713031570195	1.3389350544351	0.04514959283951	0.382286968429805	-0.828633033017411	-0.0659429084512012	262.736676076781	569.499634467377	19.2038266033001	162.601082152016	-352.448916657954	-28.0480088517207	0.134800541451182	0.159623643926739	0.508715429355955	1.11829143713913	499.435052078596	152.744185730151	0.765794160753484	0.234205839246516
tranylcypromine	999.000999000999	0.821188591857836	1461.98365798436	1354.96918743146	293.386688357816	1.07897926502356	4.9831288057668	4.61837309325681	4.43866429493917	1.77596039213092	1.77596039213092	1535.87929969972	39.1902959889272	11.5376943323964	1767.33172797996	42.0396447175754	12.090363495153	10915.8054821869	104.478732200323	22.1829140252423	341.689369031621	478.098658830801	21.2331440756019	37.1468787594387	-51.9766622092197	-2.46724293546859	304.542490272183	530.07532104002	23.7003870110705	0.901944761157263	1.26201930680743	0.0560483433129996	0.098055238842737	-0.137200868481536	-0.00651268971713962	129.444318474034	181.121101985399	8.04388463040801	14.0725841663752	-19.6906436840442	-0.934681056061922	0.0846832835946675	0.233472921626318	0.87298934226364	0.371322637792901	377.069101923416	1.76714586764426	0.995335330560504	0.00466466943949591
trapidil	1	0.751267522836709	1217.24545144661	970.178868723139	677.894081643558	1.25466085758871	1.79562778966206	1.43116586350914	5.33336169896695	1.37564169710229	1.37564169710229	1325.99954886561	36.4142767175954	10.9862073654991	1473.02902151651	38.380060207307	11.3781180268916	2630.68587509198	51.2902122738051	13.8045736347153	357.630431929482	388.553478169277	17.7600876523527	100.665398900508	-109.369582065664	-15.3709624044151	256.965033028974	497.92306023494	33.1310500567677	0.780348429707074	0.847822415197608	0.0387524530174942	0.219651570292925	-0.238644069416017	-0.0335393895610564	163.90053593121	178.072439099471	8.13937412624842	46.1345326249408	-50.1236234803121	-7.04444798578794	0.212737111323372	0.242908105213998	1.63243204502173	0	392.33599867277	65.9598321572201	0.856075862532364	0.143924137467636
travoprost	0.909090909090909	0.909822585376386	21256.7807723283	20395.801419693	2014.6443512422	1.04221355831617	10.5511331363382	10.1237726684202	10.9581545084971	2.95313130803391	2.95313130803391	2801.54144013089	52.9295894574187	14.0971834156248	3164.42811127091	56.2532497840872	14.6813190922527	6537.37495206785	80.8540348533569	18.6982572961733	624.729261111232	2027.92039007742	40.2195623976994	405.92078526813	-1317.65084244215	-75.1384207789471	218.808475843102	3345.57123251957	115.357983176647	0.60615071362572	1.9676129615493	0.0390234906008974	0.39384928637428	-1.27846580618806	-0.0729039124801923	643.877241938836	2090.07624408694	41.4522938505466	418.362276162945	-1358.03690187481	-77.4414168606938	0.128380108494845	0.120780666295776	2.12366255663106	3.22987477711663	840.343964410264	190.306081969098	0.815353346523743	0.184646653476257
trazodone	0.875	0.747036716628774	8756.25984622204	8037.6681606097	1335.88319037317	1.08940300485829	6.55465980058932	6.01674474125573	8.77432962405744	2.12530178050498	2.12530178050498	2354.08912414209	48.5189563381375	13.3027358348473	2572.01781173951	50.7150649387291	13.7011805893638	5002.54528640858	70.7286737215436	17.1026605602391	439.943562845576	763.290040442485	26.2724458930851	247.856893246517	-430.024926030089	-26.9223173346245	192.086669599059	1193.31496647257	53.1947632277096	0.639638370327963	1.1097550658505	0.038197773293665	0.360361629672037	-0.625217564514832	-0.0391426279179724	302.593383179967	524.991237946893	18.0702002679188	170.476084220523	-295.771340254463	-18.5171821418108	0.176831940850301	0.173077283121608	1.26237561895362	0.642290891868034	646.791488220148	41.0089678719443	0.940376649202958	0.059623350797042
trenbolone	1	0.853376105875922	4923.5792240689	4508.56210221193	641.636407905031	1.09205088284208	7.67347233325581	7.02666190176547	6.98538816016175	2.49148873066234	2.49148873066234	1854.3829032575	43.062546409351	12.2856971323856	2088.93802871254	45.704901583009	12.7832667670822	4086.91741139936	63.9290028969587	15.9881649606583	502.643763550232	701.84614382748	26.2757987010241	125.475603283458	-175.202747343191	-25.5629652785075	377.168160266774	877.04889117067	51.8387639795316	0.800236053990864	1.11737701603668	0.0418324924981676	0.199763946009136	-0.278932248541191	-0.0406976231402779	315.720282504075	440.843155475584	16.5043380431368	78.813656487481	-110.048238728728	-16.0565935651277	0.18495549874512	0.223290450037789	3.89712268040494	0.343389159278791	522.865246438609	105.254120395081	0.832429748304593	0.167570251695407
treosulfan	0.8	0.780287708016784	3352.60085699063	3146.02965711323	644.151360563817	1.06566091944186	5.20467868616492	4.88399132520585	6.54298770789001	2.06514171209265	2.06514171209265	2073.0657488435	45.5309317809718	12.7508075845631	2222.33195904417	47.1416159994985	13.0497736029272	3680.84502808241	60.6699680903362	15.4400668975944	282.30917726334	594.413082028854	22.1257700241989	257.306542149127	-541.769049903682	-64.1751532427652	25.002635114213	1136.18213193254	86.300923266964	0.523167074470547	1.10154886272781	0.0410028270642104	0.476832925529453	-1.00399048881222	-0.118927508843958	152.338469785699	320.754642887182	11.9394133091629	138.846654851335	-292.347095619184	-34.6299214855	0.125786969185869	0.183969710930787	0	5.17113826756372	406.548506568994	133.067212843473	0.753403750008699	0.246596249991301
trepibutone	0.833333333333333	0.883567767357506	4432.39910440859	3283.82192146487	1617.00399165164	1.34976841327356	2.74111822066761	2.03080631737384	7.62011369731634	1.21491751714531	1.02607785244357	1794.75873517094	42.3645929423492	12.1525856863671	2015.67741562271	44.8962962350205	12.6320453634294	3907.32054816955	62.5085637986473	15.7504517188586	531.998936205069	1097.15481166884	34.4690965005617	168.898156980139	-348.322925106994	-43.2602476719865	363.10077922493	1445.47773677584	77.7293441725482	0.759025741977919	1.56535791393121	0.0491785410949813	0.240974258022081	-0.496967284489724	-0.0617212542220591	372.876507963756	768.992618272857	24.1592895419641	118.380227271718	-244.138525697261	-30.3209818437675	0.125554646228197	0.167395718435602	4.03934036742715	0.881939401663333	508.141125270009	192.755967915199	0.724986777960193	0.275013222039807
treprostinil	0.888888888888889	0.926057271116181	11699.1424400988	11182.7753800779	1150.72642521343	1.04617521522794	10.1667452695621	9.71801388675315	9.25549418704034	3.08239567233385	3.08239567233385	2147.98658001019	46.3463761259733	12.9025986392132	2498.35425064731	49.9835397970903	13.5691092618695	4715.38314514152	68.6686474684154	16.7689419870223	636.72350188848	1516.77832655776	37.273044515296	230.546226851385	-549.198386930433	-45.5967971064599	406.177275037095	2065.9767134882	82.869841621756	0.734170098169613	1.74891187400445	0.0429774535881166	0.265829901830387	-0.633249805373022	-0.0525751050630024	552.211018765118	1315.45592783226	32.3257832060897	199.9457636234	-476.303136057527	-39.5447218579261	0.119840161217507	0.16475474031631	0.723611800505172	2.99820586041898	666.779446054608	200.490282685256	0.768825918810095	0.231174081189905
tretinoin	1	0.984325384550449	60095.1810218395	59265.3519539063	2768.27890777124	1.01400192592425	21.7084994048604	21.408735871062	13.7513387088623	4.2023506195044	4.2023506195044	3679.36890700354	60.6578016993984	15.4380026564239	4421.93261642753	66.4976136145315	16.4136073567671	8968.454841846	94.701926283714	20.7765073471061	1154.95768078154	3240.16760296537	33.8945063387366	189.641168792704	-532.02743402235	-15.2683429752447	965.316511988835	3772.19503698772	49.1628493139813	0.858960783096942	2.40976526492742	0.0252078947929109	0.141039216903058	-0.395677442525563	-0.0113553146204753	1552.95476888579	4356.72563137497	45.5745142299521	254.991297390585	-715.363475728388	-20.529796399419	0.103809520179853	0.120722752708244	0.17629214858825	0.0825131264409494	1312.79846245613	31.8003871181118	0.976349535678852	0.0236504643211477
triamcinolone	1	0.824632266937863	5526.89783988302	5228.70107931513	1109.24862138417	1.0570307531535	4.9825600260709	4.71373232160571	7.11634655961404	2.16222872324547	2.16222872324547	2251.7172630041	47.4522629913906	13.1070398286408	2541.9894975051	50.4181465100126	13.6476512885268	6021.07052772489	77.595557396831	18.1924520161418	388.003578778852	1069.80844232922	28.8023134387535	210.624569711885	-580.736764204336	-56.6267273943812	177.379009066967	1650.54520653355	85.4290408331347	0.648154584372766	1.78710013056756	0.0481138641932725	0.351845415627234	-0.970112691273357	-0.0945941608946199	232.269863972164	640.417447071298	17.2418755660909	126.085796193284	-347.645373916144	-33.8983529751882	0.0767016013423553	0.141245924080778	0.741500082389606	0.671761433656498	362.756234868125	235.871913622612	0.605979247355319	0.394020752644681
triamterene	1	0.994843200927539	2876.22098829918	2435.93757513046	544.631943844298	1.18074494915788	5.28103615810211	4.47263074203164	6.22872605343266	2.80356113353142	2.80356113353142	1698.84310258095	41.2170244265758	11.9321239762282	1827.10576392887	42.7446577238474	12.2251603034702	3503.64514156484	59.1915968830445	15.1882138861857	350.555172574516	694.314402724526	36.5778321923628	197.303537818502	-390.782104311325	-34.0485033395013	153.251634756014	1085.09650703585	70.6263355318641	0.639864194772112	1.26732383651698	0.0667650828552546	0.360135805227888	-0.713289935704389	-0.0621483289278651	192.054704768276	380.386193283957	20.0394839738801	108.094461785225	-214.093379712673	-18.6537691303915	0.101763560656836	0.143878699170417	1.37614050265548	2.20777786604698	429.544040314183	118.314670078835	0.784041637315652	0.215958362684348
triazolam	0.8	0.755902079336817	3761.39793068662	2654.56657063544	1986.92035162066	1.41695370245932	1.89307937161074	1.33602062532109	7.05233389477577	1.43759321211558	1.43759321211558	2149.8132431475	46.3660785828121	12.9062550902802	2270.18017646383	47.6464078023079	13.1427660028735	5049.88492919049	71.0625423777569	17.156439403652	291.771098012253	384.971639064857	16.7994006182417	283.466755981417	-374.014638235282	-31.1285705226086	8.30434203083581	758.986277300139	47.9279711408503	0.507218181116891	0.669239057186755	0.0292042682893858	0.492781818883109	-0.650191282855662	-0.0541142595301997	167.837780277945	221.450259504094	9.6636511600173	163.060808389298	-215.147377860683	-17.906332105316	0.105655330832164	0.209073310960801	0.614702769720607	1.61947964770431	567.491864607163	7.74598938650733	0.98653428432651	0.01346571567349
triazulenone	0.875	0.791100369384269	9625.24056388651	8153.18906151949	2319.91262157535	1.18054916809358	4.1489668508939	3.51443799464439	8.75989475603154	1.73534940060983	1.67543728854892	3103.74635694892	55.7112767485087	14.5868687163828	3314.83177325932	57.5745757540542	14.9103268699014	7533.68174954185	86.7967842119848	19.603596582061	431.272079898275	956.236272588171	24.0881301007899	278.242066505264	-616.931095133682	-37.1113665034245	153.030013393011	1573.16736772185	61.1994966042144	0.607841411033667	1.34773390697739	0.0339501759378447	0.392158588966333	-0.869512043221193	-0.0523053228628894	305.993641636704	678.463162705498	17.0908690669193	197.416682310039	-437.721339353575	-26.3310395265461	0.118570019485176	0.136815587171266	0.488481605337966	0.817998986638367	645.975598609303	63.5385477942362	0.910447806972832	0.0895521930271681
tribenoside	0.875	0.88299796183315	8048.44924952105	6387.38595286734	4834.0919646279	1.26005369159007	1.6649350712426	1.32132073605658	9.08916571020879	1.15291211629245	1.15291211629245	2929.85800412117	54.1281627632157	14.3092056137259	3273.98527427558	57.2187493246364	14.8488301848443	7099.43026742885	84.2581169231122	19.2194593179914	602.032006862286	1918.14732594082	36.9872026675909	224.159884404181	-714.20070353741	-26.0509633248577	377.872122458104	2632.34802947823	63.0381659924486	0.728683025367669	2.3216729021638	0.044768295426978	0.271316974632331	-0.864448938663164	-0.031531371343919	497.393962352499	1584.75776694676	30.558526924593	185.199078841963	-590.066829999414	-21.5230946586776	0.0660639045797363	0.120693396049063	0.995260311334261	2.6982105492121	769.148929895224	57.0429613712428	0.930956764434226	0.0690432355657737
tricaprylin	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trichlormethiazide	0.8	0.930618244950343	5363.52337841795	4492.55725987444	1144.5920312848	1.1938686739338	4.68596952610041	3.92502930046748	7.07873137858823	2.60186070436783	2.60186070436783	2588.27214260138	50.8750640550101	13.7299823629905	2679.42203462226	51.7631339335464	13.8893005228865	5835.65031985705	76.3914283140265	18.0037546898442	144.563429372817	282.898398395222	15.0705155821914	406.07909208544	-794.662420995096	-67.4541469723644	-261.515662712622	1077.56081939032	82.5246625545558	0.26253589895305	0.513760538590494	0.0273689644277387	0.73746410104695	-1.4431548418938	-0.122500795604609	79.6027712605009	155.775887408848	8.29846669985382	223.604415177406	-437.574919204863	-37.1431215716786	0.12459545844579	0.136691243710823	0	0.458951396286797	356.192564241842	194.449957216415	0.646867160383008	0.353132839616992
trichloroacetaldehyde	0.5	0.529264758245556	333.111530066202	306.069904544008	270.528173033844	1.08835114175137	1.23133766931006	1.13137903942344	3.60729960078681	1.14555230002834	1.14555230002834	592.297209225297	24.337156966772	8.39807783506001	602.112667646385	24.5379841805798	8.44421446174088	1387.31159639942	37.2466320141758	11.152990668604	28.5349551728622	17.7532951829847	3.5994186384784	231.296895689744	-143.903575078796	-33.9427279957989	-202.761940516882	161.656870261781	37.5421466342773	0.109820851747505	0.0683260929098805	0.0138528768760597	0.890179148252495	-0.553833468071968	-0.130633438060475	7.41429021684629	4.6128715463051	0.935243606865206	60.0983005058416	-37.3907322584696	-8.81940183847443	0.517875854018393	0.476224451951195	0	22.3778473248922	212.841724183463	46.9901266791433	0.819151784035936	0.180848215964064
trichloroacetate	0.5	0.638711004910263	410.91591420576	370.100095072582	334.824178182097	1.11028319007909	1.22725878530277	1.10535653990704	3.79290809278088	1.13773207602975	1.01221636173972	679.98206132261	26.0764656601045	8.79358201686282	695.574060187044	26.3737380776227	8.86028705877378	1700.05980491863	41.2317814909643	11.9349718708973	133.931723509371	121.112305127412	40.2850329954384	398.197416984975	-360.083524673356	-67.4511258791135	-264.265693475604	481.195829800768	107.736158874552	0.251690263354021	0.227599460189118	0.0757053691102385	0.748309736645979	-0.676684468621359	-0.126757060920309	71.2689729159676	64.4473868307386	21.436839982649	211.892449247283	-191.610936490607	-35.8927096394285	0.39026624136742	0.361522023140311	17.3176926185852	20.0149122740034	257.995966293203	274.133174201142	0.484837131929153	0.515162868070847
triclofos	0.666666666666667	0.698385479438689	1353.33529034735	1339.70648720056	409.642297604443	1.01017297689979	3.30370007751044	3.27043006797652	4.99719184964352	1.56325502965364	1.56325502965364	1288.01170850574	35.8888800118608	10.8802766195173	1339.97186474164	36.6056261350853	11.0246605537971	2770.05336719755	52.6312964613029	14.0441689513359	191.313976887201	275.401968912271	43.572845262876	380.453595321498	-547.673886331211	-67.3200700123972	-189.139618434297	823.075855243481	110.892915275273	0.33460095707801	0.481667695578487	0.0762072691435736	0.66539904292199	-0.95786104870478	-0.117740272944029	109.387128094386	157.465915146465	24.9135399501799	217.531028535044	-313.142168349699	-38.491432991908	0.311884720659592	0.207838607266229	8.91131816486852	8.99097249308246	283.083972551532	288.683599657168	0.495103231297287	0.504896768702713
triclosan	1	0.792110108082872	3868.95195103971	3411.94543903533	714.45292122493	1.13394308911739	5.4152650735984	4.77560569447396	6.79029515165771	2.94517605301887	2.94517605301887	1583.37432797331	39.791636407332	11.6554183517432	1660.39181587397	40.747905662426	11.8414129861993	3590.90815160795	59.9241866995953	15.313275605926	205.203105270877	243.859162946294	18.7713039530614	320.173157270884	-380.487215468229	-39.2942952718168	-114.970052000007	624.346378414522	58.0655992248782	0.390583130418013	0.464160983913714	0.0357292578508328	0.609416869581987	-0.724218512704472	-0.0747926735054829	107.808840509177	128.117815615286	9.86199751389479	168.211376733173	-199.89895120762	-20.6442899891195	0.183364946004538	0.300987686417314	4.90014108912302	5.84595913229289	471.199202706294	54.1770598354672	0.896879505797693	0.103120494202307
trientine	0.8	0.819461390510694	1402.9857142878	1357.9224537339	122.271306472857	1.03318544474317	11.4743659388251	11.105814543949	5.14349050003	2.41183327855699	2.41183327855699	650.685474790005	25.508537292248	8.66543503525733	843.841918195217	29.0489572651966	9.44975100151181	1092.03900083936	33.0460133879923	10.2978378621828	416.824549782885	535.500709770908	29.4492102514711	50.0691329165873	-64.3245610855029	-16.1935006713641	366.755416866298	599.825270856411	45.6427109228352	0.892761168608881	1.14694357540836	0.0630747670030627	0.107238831391119	-0.137771324541367	-0.0346834863511902	194.612749087681	250.021898473121	13.7496502269004	23.3769618569948	-30.0327312132376	-7.56064316424956	0.0949825697179987	0.255915366388095	1.73559862740678	3.42194768515738	416.824549782885	50.0691329165873	0.892761168608881	0.107238831391119
trifluoperazine	999.000999000999	0.861215917119026	7376.9815599424	5941.15913848339	2483.30635492776	1.24167378587094	2.97062887359985	2.39243906684893	7.91338277513787	1.40485366081921	1.0338845784327	2481.72213878664	49.8168860807923	13.5389313142528	2755.04395809881	52.4885126298965	14.0187570998133	Inf	Inf	Inf	439.713702983088	963.476436278827	21.05372536178	267.127561664561	-585.31519349608	-29.6467361453075	172.586141318527	1548.79162977491	50.7004615070875	0.622082672553476	1.36307327326045	0.0297856483694044	0.377917327446525	-0.828071623390368	-0.0419425656481529	310.807789899467	681.024902677537	14.8816418602649	188.816783509221	-413.724931588253	-20.9555364696243	0.190174255622153	0.138457324396448	0	0.318076575247943	704.367260432947	2.47400421470196	0.996499915414623	0.00350008458537748
trifluridine	0.8	0.851887200615862	3003.99066316367	2343.08214146894	1014.57647271117	1.28206801204177	2.96083217378021	2.30941895903393	6.39327972063372	1.87319850389004	1.87319850389004	1882.0330889294	43.3824052921158	12.346458991107	2005.30692493371	44.7806534670242	12.6103445009195	4428.6191680861	66.5478712513488	16.421876377754	256.292274052177	647.438514685699	32.2354164201891	267.47091156166	-675.67768222251	-66.7470004222927	-11.1786375094829	1323.11619690821	98.9824168424818	0.489328538338962	1.23612833522638	0.0615457850142904	0.510671461661039	-1.29004424285879	-0.127437365312468	134.236457905783	339.104458940873	16.8837243938268	140.091416698572	-353.895095289035	-34.9596215713481	0.167142945360731	0.155563864188121	0	4.05370824344279	291.914367727226	231.84881788661	0.557340370123781	0.442659629876219
triflusal	0.75	0.789089628959023	2265.46947169351	1622.48162500693	830.970352911279	1.39629900072602	2.726293981195	1.95251445412296	6.06301569501775	1.25507743443191	1.01311003307397	1525.02030448957	39.0515083510172	11.5104386742982	1600.55824858993	40.0069774988055	11.6974310686626	3412.28528526975	58.4147694103961	15.0550352871803	302.010922917088	526.09403546414	44.5391827256957	286.757230674356	-499.522557750037	-55.9220935709652	15.2536922427321	1025.61659321418	100.461276296661	0.512953903968554	0.893550427710811	0.075648083976706	0.487046096031447	-0.848419797679247	-0.0949815190068354	177.814413450342	309.747413875693	26.2232523758798	168.833525233137	-294.102974003765	-32.9251477767452	0.239230746935557	0.188071866728659	8.96046989508144	6.18090851641606	359.067186969724	229.700966621721	0.609861767793382	0.390138232206618
trihexyphenidyl	1	0.869808444530851	3243.8313208365	2809.6461399101	1224.26423719765	1.15453375952186	2.64961698812802	2.29496709496423	6.82748383691671	1.5634755324547	1.17858571621989	1604.27532234645	40.0534058769844	11.7064792863759	1914.96641281727	43.760329212853	12.4180590420761	3636.15866457114	60.3005693552818	15.3773302598113	484.720126613492	679.997430256176	19.9323896069465	74.734447700852	-104.842422664071	-9.80289756641013	409.98567891264	784.839852920247	29.7352871733566	0.866415521237904	1.21546495725693	0.0356282538781191	0.133584478762096	-0.18740113581619	-0.0175222404400292	271.178892096146	380.427672878817	11.1512665426219	41.8105286250978	-58.6545729416126	-5.4842758850631	0.150411190614467	0.273899504279962	2.12953831614414	4.7582116158283	527.92435598321	31.530218331134	0.943641146611811	0.0563588533881893
trilostane	1	0.886856459318899	4420.05049522493	3885.83753600526	863.72061338857	1.13747691566355	5.11745398536232	4.49895194785296	6.84864689641965	2.50745513294663	2.50745513294663	1934.11542676564	43.9785791808426	12.4593139591326	2208.99724626472	46.9999707049347	13.0236202649445	4479.40805309011	66.9283800273853	16.4844151011527	408.874455048665	743.037646176944	22.2421138441628	157.913578266862	-286.972521873059	-46.0618354337205	250.960876781803	1030.01016805	68.3039492778833	0.721388651515596	1.31096212781772	0.039242384342615	0.278611348484404	-0.506313656966895	-0.0812681862111197	231.745148249991	421.144846156029	12.6065639625131	89.5035264596923	-162.652591288028	-26.1072971163819	0.119685496545315	0.215657134984339	2.37497643351522	6.17237871068854	392.825498078108	173.962535237419	0.693073027283595	0.306926972716405
