target_uniprot_id	compound_bindingdb_id	pKi
O60674	232604	1
O60674	232605	1
O60674	232606	1
O60674	232607	1
O60674	232608	1
O60674	232609	1
O60674	232610	1
O60674	232611	1
O60674	232612	1
O60674	232613	1
O60674	232614	1
O60674	232615	1
O60674	232616	1
O60674	232617	1
O60674	232618	1
O60674	232619	1
O60674	232620	1
O60674	232621	1
O60674	232622	1
O60674	232623	1
O60674	232624	1
O60674	232625	1
O60674	232626	1
O60674	232627	1
O60674	232628	1
O60674	232629	1
O60674	232630	1
O60674	232631	1
O60674	232632	1
O60674	232633	1
O60674	232634	1
O60674	232635	1
O60674	232636	1
O60674	232637	1
O60674	232638	1
O60674	232639	1
O60674	232640	1
O60674	232641	1
O60674	232642	1
O60674	232643	1
O60674	232644	1
O60674	232645	1
O60674	232646	1
O60674	232647	1
O60674	232648	1
O60674	232649	1
O60674	232650	1
O60674	232651	1
O60674	232652	1
O60674	232653	1
O60674	232654	1
O60674	232655	1
O60674	232656	1
O60674	232657	1
O60674	232658	1
O60674	232659	1
O60674	232660	1
O60674	232661	1
O60674	232662	1
O60674	232663	1
O60674	232664	1
O60674	232665	1
O60674	232666	1
O60674	232667	1
O60674	232668	1
O60674	232669	1
O60674	232670	1
O60674	232671	1
O60674	232672	1
O60674	232673	1
O60674	232674	1
O60674	232675	1
O60674	232676	1
O60674	232677	1
O60674	232678	1
O60674	232679	1
O60674	232680	1
O60674	232681	1
O60674	232682	1
O60674	232683	1
O60674	232684	1
O60674	232685	1
O60674	232686	1
O60674	232687	1
O60674	232688	1
O60674	232689	1
O60674	232690	1
O60674	232691	1
O60674	232692	1
O60674	232693	1
O60674	232694	1
O60674	232695	1
O60674	232696	1
O60674	232697	1
O60674	232698	1
O60674	232699	1
O60674	232700	1
O60674	232701	1
O60674	232702	1
O60674	232703	1
O60674	232704	1
O60674	232705	1
O60674	232706	1
O60674	232707	1
O60674	232708	1
O60674	232709	1
O60674	232710	1
O60674	232711	1
O60674	232712	1
O60674	232713	1
O60674	232714	1
O60674	232715	1
O60674	232716	1
O60674	232717	1
O60674	232718	1
O60674	232719	1
O60674	232720	1
O60674	232721	1
O60674	232722	1
O60674	232723	1
O60674	232724	1
O60674	232725	1
O60674	232726	1
O60674	232727	1
O60674	232728	1
O60674	232729	1
O60674	232730	1
O60674	232731	1
O60674	232732	1
O60674	232733	1
O60674	232734	1
O60674	232735	1
O60674	232736	1
O60674	232737	1
O60674	232738	1
O60674	232739	1
O60674	232740	1
O60674	232741	1
O60674	232742	1
O60674	232743	1
O60674	232744	1
O60674	232745	1
O60674	232746	1
O60674	232747	1
O60674	232748	1
O60674	232749	1
O60674	232750	1
O60674	232751	1
O60674	232752	1
O60674	232753	1
O60674	232754	1
O60674	232755	1
O60674	232756	1
O60674	232757	1
O60674	232758	1
O60674	232759	1
O60674	232760	1
O60674	232761	1
O60674	232762	1
O60674	232763	1
O60674	232764	1
O60674	232765	1
O60674	232766	1
O60674	232767	1
O60674	232768	1
O60674	232769	1
O60674	232770	1
O60674	232771	1
O60674	232772	1
O60674	232773	1
O60674	232774	1
O60674	232775	1
O60674	232776	1
O60674	232777	1
O60674	232778	1
O60674	232779	1
O60674	232780	1
O60674	232781	1
O60674	232782	1
O60674	232783	1
O60674	232784	1
O60674	232785	1
O60674	232786	1
O60674	232787	1
O60674	232788	1
O60674	232789	1
O60674	232790	1
O60674	232791	1
O60674	232792	1
O60674	232793	1
O60674	232794	1
O60674	232795	1
O60674	232796	1
O60674	232798	1
O60674	232799	1
O60674	232800	1
O60674	232801	1
O60674	232802	1
O60674	232803	1
O60674	232804	1
O60674	232805	1
O60674	232806	1
O60674	232807	1
O60674	232808	1
O60674	232809	1
O60674	232810	1
O60674	232811	1
O60674	232812	1
O60674	232813	1
O60674	232814	1
O60674	232815	1
O60674	232816	1
O60674	232817	1
O60674	232818	1
O60674	232819	1
O60674	232820	1
O60674	232821	1
O60674	232822	1
O60674	232823	1
O60674	232824	1
O60674	232825	1
O60674	232826	1
O60674	232827	1
O60674	232828	1
O60674	232829	1
O60674	232830	1
O60674	232831	1
O60674	232832	1
O60674	232833	1
O60674	232834	1
O60674	232835	1
O60674	232836	1
O60674	232837	1
O60674	232838	1
O60674	232839	1
O60674	232840	1
O60674	232841	1
O60674	232842	1
O60674	232843	1
O60674	232844	1
O60674	232845	1
O60674	232846	1
O60674	232847	1
O60674	232848	1
O60674	232849	1
O60674	232850	1
O60674	232851	1
O60674	232852	1
O60674	232853	1
O60674	232854	1
O60674	232855	1
O60674	232856	1
O60674	232857	1
O60674	232858	1
O60674	232859	1
O60674	232860	1
O60674	232861	1
O60674	232862	1
O60674	232863	1
O60674	232864	1
O60674	232865	1
O60674	232866	1
O60674	232867	1
O60674	232868	1
O60674	232869	1
O60674	232870	1
O60674	232871	1
O60674	232872	1
O60674	232873	1
O60674	232874	1
O60674	232875	1
O60674	232876	1
O60674	232877	1
O60674	232878	1
O60674	232879	1
O60674	232880	1
O60674	232881	1
O60674	232882	1
O60674	232883	1
O60674	232884	1
O60674	232885	1
O60674	232886	1
O60674	232887	1
O60674	232888	1
O60674	232889	1
O60674	232890	1
O60674	232891	1
O60674	232892	1
O60674	232893	1
O60674	232894	1
O60674	232895	1
O60674	232896	1
O60674	232897	1
O60674	232898	1
O60674	232899	1
O60674	232900	1
O60674	232901	1
O60674	232902	1
O60674	232903	1
O60674	232904	1
O60674	232905	1
O60674	232906	1
O60674	232907	1
O60674	232908	1
O60674	232909	1
O60674	232910	1
O60674	232911	1
O60674	232912	1
O60674	232913	1
O60674	232914	1
O60674	232915	1
O60674	232916	1
O60674	232917	1
O60674	232918	1
O60674	232919	1
O60674	232920	1
O60674	232921	1
O60674	232922	1
O60674	277391	1
O60674	277392	1
O60674	277393	1
O60674	277394	1
O60674	277395	1
O60674	277396	1
O60674	277398	1
O60674	277401	1
O60674	277405	1
O60674	277407	1
O60674	277408	1
O60674	277409	1
O60674	277410	1
O60674	277411	1
O60674	277412	1
O60674	277413	1
O60674	277414	1
O60674	277415	1
O60674	277416	1
O60674	277417	1
O60674	277418	1
O60674	277419	1
O60674	277420	1
O60674	277421	1
O60674	277422	1
O60674	277423	1
O60674	277424	1
O60674	277425	1
O60674	277426	1
O60674	277427	1
O60674	277428	1
O60674	277432	1
O60674	277433	1
O60674	277434	1
O60674	277435	1
O60674	277439	1
O60674	277440	1
O60674	277441	1
O60674	277442	1
O60674	277444	1
O60674	277445	1
O60674	277446	1
O60674	277449	1
O60674	277450	1
O60674	277451	1
O60674	277452	1
O60674	277458	1
O60674	277459	1
O60674	277461	1
O60674	277462	1
O60674	277463	1
O60674	277465	1
O60674	277466	1
O60674	277467	1
O60674	277468	1
O60674	277469	1
O60674	277470	1
O60674	277471	1
O60674	277472	1
O60674	277473	1
O60674	277474	1
O60674	277475	1
O60674	277476	1
O60674	277477	1
O60674	277478	1
O60674	277479	1
O60674	277480	1
O60674	277481	1
O60674	277482	1
O60674	277483	1
O60674	277484	1
O60674	277485	1
O60674	277486	1
O60674	277487	1
O60674	277488	1
O60674	277490	1
O60674	277491	1
O60674	277493	1
O60674	277494	1
O60674	277495	1
O60674	277496	1
O60674	277497	1
O60674	277498	1
O60674	277499	1
O60674	277500	1
O60674	277502	1
O60674	277503	1
O60674	277504	1
O60674	277505	1
O60674	277506	1
O60674	277507	1
O60674	277508	1
O60674	277509	1
O60674	277510	1
O60674	277511	1
O60674	277512	1
O60674	277513	1
O60674	277514	1
O60674	277515	1
O60674	277516	1
O60674	277517	1
O60674	277518	1
O60674	277519	1
O60674	277520	1
O60674	277521	1
O60674	277522	1
O60674	277523	1
O60674	277524	1
O60674	277526	1
O60674	277530	1
O60674	277533	1
O60674	277534	1
O60674	277535	1
O60674	277537	1
O60674	277539	1
O60674	277540	1
O60674	277541	1
O60674	277542	1
O60674	277543	1
O60674	277544	1
O60674	277545	1
O60674	277546	1
O60674	277547	1
O60674	277552	1
O60674	277555	1
O60674	277557	1
O60674	277558	1
O60674	277562	1
O60674	277563	1
O60674	277565	1
O60674	277566	1
O60674	277569	1
O60674	277570	1
O60674	277571	1
O60674	277572	1
O60674	277573	1
O60674	277575	1
O60674	277576	1
O60674	277577	1
O60674	277578	1
O60674	277579	1
O60674	277580	1
O60674	277581	1
O60674	277582	1
O60674	277583	1
O60674	277584	1
O60674	277588	1
O60674	277591	1
O60674	277592	1
O60674	277593	1
O60674	277594	1
O60674	277595	1
O60674	277596	1
O60674	277597	1
O60674	277598	1
O60674	277600	1
O60674	277601	1
O60674	277602	1
O60674	277603	1
O60674	277605	1
O60674	277606	1
O60674	277607	1
O60674	277608	1
O60674	277609	1
O60674	277610	1
O60674	277611	1
O60674	277612	1
O60674	277617	1
O60674	277618	1
O60674	277619	1
O60674	277620	1
O60674	277621	1
O60674	277622	1
O60674	277623	1
O60674	277624	1
O60674	277625	1
O60674	277626	1
O60674	277627	1
O60674	277632	1
O60674	277633	1
O60674	277634	1
O60674	277635	1
O60674	277636	1
O60674	277642	1
O60674	277643	1
O60674	277644	1
O60674	277645	1
O60674	277646	1
O60674	277647	1
O60674	277648	1
O60674	277649	1
O60674	277650	1
O60674	277651	1
O60674	277652	1
O60674	277653	1
O60674	277654	1
O60674	277655	1
O60674	277656	1
O60674	277657	1
O60674	277658	1
O60674	277659	1
O60674	277660	1
O60674	277662	1
O60674	277664	1
O60674	277665	1
O60674	277666	1
O60674	277669	1
O60674	277670	1
O60674	277671	1
O60674	277672	1
O60674	277673	1
O60674	277675	1
O60674	279813	1
O60674	279816	1
O60674	279817	1
O60674	279829	1
O60674	279833	1
O60674	279841	1
O60674	279842	1
O60674	279847	1
O60674	279848	1
O60674	279849	1
O60674	279850	1
O60674	279851	1
O60674	279852	1
O60674	279853	1
O60674	292126	1
O60674	312538	1
O60674	312669	1
O60674	312734	1
O60674	312911	1
O60674	312924	1
O60674	312927	1
O60674	312931	1
O60674	312932	1
O60674	312937	1
O60674	312949	1
O60674	312954	1
O60674	312964	1
O60674	312974	1
O60674	312980	1
O60674	312983	1
O60674	312984	1
O60674	312985	1
O60674	312986	1
O60674	292107	1
O60674	324428	1
O60674	324429	1
O60674	324430	1
O60674	324431	1
O60674	324432	1
O60674	324433	1
O60674	324434	1
O60674	324435	1
O60674	324436	1
O60674	324437	1
O60674	324438	1
O60674	324439	1
O60674	324440	1
O60674	324441	1
O60674	324442	1
O60674	324443	1
O60674	324444	1
O60674	324446	1
O60674	324447	1
O60674	324448	1
O60674	324449	1
O60674	324450	1
O60674	324451	1
O60674	324452	1
O60674	324454	1
O60674	324455	1
O60674	324456	1
O60674	324457	1
O60674	324458	1
O60674	324459	1
O60674	324461	1
O60674	324463	1
O60674	324464	1
O60674	324465	1
O60674	324466	1
O60674	324467	1
O60674	324468	1
O60674	324469	1
O60674	324471	1
O60674	324472	1
O60674	324473	1
O60674	324474	1
O60674	324476	1
O60674	324477	1
O60674	324478	1
O60674	324479	1
O60674	324480	1
O60674	324481	1
O60674	324482	1
O60674	324483	1
O60674	324484	1
O60674	324485	1
O60674	324486	1
O60674	324487	1
O60674	324488	1
O60674	324489	1
O60674	324490	1
O60674	324491	1
O60674	324492	1
O60674	324493	1
O60674	324494	1
O60674	324495	1
O60674	324496	1
O60674	324497	1
O60674	324498	1
O60674	324499	1
O60674	324500	1
O60674	324501	1
O60674	324502	1
O60674	324503	1
O60674	324504	1
O60674	324505	1
O60674	324506	1
O60674	324508	1
O60674	324512	1
O60674	324513	1
O60674	324514	1
O60674	324515	1
O60674	324516	1
O60674	324517	1
O60674	324518	1
O60674	324519	1
O60674	324520	1
O60674	324521	1
O60674	324522	1
O60674	324523	1
O60674	324524	1
O60674	324525	1
O60674	324526	1
O60674	324527	1
O60674	324528	1
O60674	324530	1
O60674	324531	1
O60674	324532	1
O60674	324533	1
O60674	324534	1
O60674	324535	1
O60674	324537	1
O60674	324539	1
O60674	324540	1
O60674	324541	1
O60674	324542	1
O60674	324543	1
O60674	324544	1
O60674	324545	1
O60674	324546	1
O60674	324547	1
O60674	324548	1
O60674	324549	1
O60674	324550	1
O60674	324556	1
O60674	324557	1
O60674	324558	1
O60674	324559	1
O60674	324560	1
O60674	324562	1
O60674	324564	1
O60674	324565	1
O60674	324566	1
O60674	324567	1
O60674	324568	1
O60674	324569	1
O60674	324570	1
O60674	324571	1
O60674	324572	1
O60674	324573	1
O60674	324574	1
O60674	324575	1
O60674	324576	1
O60674	324577	1
O60674	324578	1
O60674	324579	1
O60674	324580	1
O60674	324581	1
O60674	324582	1
O60674	324583	1
O60674	324584	1
O60674	324585	1
O60674	324586	1
O60674	324587	1
O60674	324588	1
O60674	324589	1
O60674	324590	1
O60674	324591	1
O60674	324592	1
O60674	324593	1
O60674	324594	1
O60674	324595	1
O60674	324596	1
O60674	324597	1
O60674	324598	1
O60674	324599	1
O60674	324600	1
O60674	324601	1
O60674	324602	1
O60674	324603	1
O60674	324604	1
O60674	324605	1
O60674	324606	1
O60674	324607	1
O60674	324608	1
O60674	324609	1
O60674	324610	1
O60674	324611	1
O60674	324612	1
O60674	324613	1
O60674	324614	1
O60674	324615	1
O60674	324616	1
O60674	324617	1
O60674	324618	1
O60674	324619	1
O60674	324620	1
O60674	324621	1
O60674	324622	1
O60674	324623	1
O60674	324624	1
O60674	324625	1
O60674	324626	1
O60674	324627	1
O60674	324629	1
O60674	324631	1
O60674	324632	1
O60674	324633	1
O60674	324634	1
O60674	324636	1
O60674	332765	0
O60674	332767	0
O60674	332768	0
O60674	332769	0
O60674	332770	0
O60674	332773	0
O60674	332774	0
O60674	332775	0
O60674	332776	0
O60674	332777	0
O60674	332778	0
O60674	332779	0
O60674	332780	0
O60674	332784	0
O60674	332786	1
O60674	332788	0
O60674	332789	0
O60674	332790	0
O60674	332791	0
O60674	332792	0
O60674	332793	0
O60674	332794	1
O60674	332799	0
O60674	332800	0
O60674	332801	0
O60674	332802	0
O60674	332803	1
O60674	332804	0
O60674	332805	1
O60674	332806	0
O60674	332807	0
O60674	332811	0
O60674	332812	1
O60674	332814	1
O60674	332815	1
O60674	332816	0
O60674	332817	1
O60674	332818	1
O60674	332819	0
O60674	332821	0
O60674	332822	0
O60674	332823	0
O60674	332824	0
O60674	332825	0
O60674	332826	1
O60674	332827	0
O60674	332828	0
O60674	332829	0
O60674	332830	0
O60674	332831	0
O60674	332832	0
O60674	332833	0
O60674	332834	1
O60674	332835	1
O60674	332836	1
O60674	332837	1
O60674	332838	0
O60674	332843	1
O60674	332844	1
O60674	332845	1
O60674	332846	1
O60674	332847	1
O60674	332848	1
O60674	332849	1
O60674	332850	1
O60674	332851	1
O60674	332852	1
O60674	332853	1
O60674	332854	1
O60674	332856	1
O60674	332857	1
O60674	332858	1
O60674	332859	1
O60674	332860	0
O60674	332861	1
O60674	332862	0
O60674	332863	0
O60674	332864	0
O60674	332865	0
O60674	332866	0
O60674	332867	0
O60674	332868	0
O60674	332869	0
O60674	332872	0
O60674	332873	1
O60674	332874	1
O60674	332875	1
O60674	332876	1
O60674	332878	0
O60674	332879	0
O60674	332881	1
O60674	332882	1
O60674	332883	1
O60674	332884	1
O60674	332885	1
O60674	332886	1
O60674	332887	1
O60674	332888	1
O60674	332889	0
O60674	332890	0
O60674	332892	0
O60674	332893	1
O60674	332894	1
O60674	332896	0
O60674	332897	0
O60674	332898	1
O60674	332899	1
O60674	332900	0
O60674	332901	0
O60674	332902	0
O60674	332903	0
O60674	332904	0
O60674	332905	0
O60674	332906	0
O60674	332907	0
O60674	332909	0
O60674	332910	1
O60674	332911	1
O60674	332912	0
O60674	332913	0
O60674	332914	0
O60674	332917	0
O60674	332918	0
O60674	332920	1
O60674	332921	1
O60674	332922	1
O60674	332923	1
O60674	332924	0
O60674	332925	1
O60674	332926	1
O60674	332927	0
O60674	332928	1
O60674	332929	0
O60674	332930	1
O60674	332931	1
O60674	332932	1
O60674	332933	1
O60674	332937	1
O60674	332939	1
O60674	332940	1
O60674	332941	0
O60674	332942	1
O60674	332943	1
O60674	332946	0
O60674	332948	1
O60674	332949	0
O60674	332950	0
O60674	332953	1
O60674	332954	1
O60674	332955	1
O60674	332958	1
O60674	332959	1
O60674	332960	1
O60674	332961	0
O60674	332962	1
O60674	332963	0
O60674	332964	1
O60674	332965	1
O60674	332966	1
O60674	332968	1
O60674	332971	0
O60674	332972	1
O60674	332973	1
O60674	332976	1
O60674	332978	1
O60674	332979	1
O60674	332980	1
O60674	332984	1
O60674	332986	1
O60674	332987	1
O60674	332990	1
O60674	332991	0
O60674	332995	1
O60674	332997	0
O60674	333120	1
O60674	333122	1
O60674	350089	1
O60674	350090	1
O60674	350094	1
O60674	350095	1
O60674	350096	1
O60674	350098	1
O60674	50441549	1
O60674	50021655	1
O60674	50067513	0
O60674	50067515	1
O60674	50067514	1
O60674	50067531	0
O60674	50067533	1
O60674	50067535	0
O60674	50067537	1
O60674	50067540	0
O60674	50093351	0
O60674	50230828	1
O60674	50258424	0
O60674	50157311	1
O60674	50300196	1
O60674	50300197	0
O60674	50300198	1
O60674	50305158	0
O60674	50305159	0
O60674	50305160	0
O60674	50305161	0
O60674	50305162	1
O60674	50305163	0
O60674	50305164	0
O60674	50305165	0
O60674	50305166	0
O60674	50305167	0
O60674	50305168	0
O60674	50305169	1
O60674	50305170	1
O60674	50305171	1
O60674	50305172	0
O60674	50305173	1
O60674	50305174	1
O60674	50305175	1
O60674	50305176	1
O60674	50305177	0
O60674	50305148	1
O60674	50305149	1
O60674	50305150	1
O60674	50305151	1
O60674	50305152	1
O60674	50305153	1
O60674	50305178	1
O60674	50305154	1
O60674	50305179	1
O60674	50305180	0
O60674	50305181	0
O60674	50305182	0
O60674	50305183	0
O60674	50305186	0
O60674	50305187	0
O60674	50305155	1
O60674	50305156	1
O60674	50305157	1
O60674	50305188	1
O60674	50305189	0
O60674	50305192	1
O60674	50305193	1
O60674	50305194	1
O60674	50305195	0
O60674	50305196	1
O60674	50305197	0
O60674	50337324	1
O60674	50337325	1
O60674	50337326	0
O60674	50337304	0
O60674	50337306	0
O60674	50337307	0
O60674	50337308	0
O60674	50337309	1
O60674	50337310	0
O60674	50337311	0
O60674	50337312	0
O60674	50337313	0
O60674	50337314	1
O60674	50337315	1
O60674	50337317	0
O60674	50341519	1
O60674	50355464	1
O60674	50355468	0
O60674	50378535	1
O60674	50313061	0
O60674	50391993	1
O60674	50391994	0
O60674	50391995	1
O60674	50391996	1
O60674	50391997	1
O60674	50391998	1
O60674	50391999	1
O60674	50392000	1
O60674	50392001	1
O60674	50392002	1
O60674	50355501	1
O60674	50393741	1
O60674	50393742	1
O60674	50393758	0
O60674	50393743	1
O60674	50393744	1
O60674	50393745	1
O60674	50393746	1
O60674	50393747	1
O60674	50393748	1
O60674	50393749	1
O60674	50393750	1
O60674	50393751	1
O60674	50393752	1
O60674	50393753	1
O60674	50393759	0
O60674	50393754	1
O60674	50393755	1
O60674	50393756	1
O60674	50393757	1
O60674	50393739	1
O60674	50393740	1
O60674	50396071	1
O60674	50396150	0
O60674	50396157	1
O60674	50396158	1
O60674	50396159	1
O60674	50399014	1
O60674	50399015	1
O60674	50399017	1
O60674	50399018	1
O60674	50399019	1
O60674	50399020	1
O60674	50399022	1
O60674	50399023	1
O60674	50399024	1
O60674	50399025	1
O60674	50399026	1
O60674	50399027	1
O60674	50399028	1
O60674	50399029	1
O60674	50399030	1
O60674	50399032	1
O60674	50399033	1
O60674	50399009	1
O60674	50399034	1
O60674	50399010	1
O60674	50399011	1
O60674	50399012	1
O60674	50399035	1
O60674	50399013	1
O60674	50399036	1
O60674	50399037	1
O60674	50399038	1
O60674	50402020	0
O60674	50433601	1
O60674	50433602	1
O60674	50434777	1
O60674	50434778	1
O60674	50434779	1
O60674	50434780	1
O60674	50434781	1
O60674	50434782	1
O60674	50434783	1
O60674	50434784	1
O60674	50434785	1
O60674	50434821	1
O60674	50435508	0
O60674	50435510	0
O60674	50435511	0
O60674	50435513	0
O60674	50435514	1
O60674	50435517	1
O60674	50435509	1
O60674	50435527	1
O60674	50435519	1
O60674	50435506	1
O60674	50435518	1
O60674	50435512	1
O60674	50435516	1
O60674	50435515	1
O60674	50435522	1
O60674	50435520	1
O60674	50435525	1
O60674	50435521	1
O60674	50435524	1
O60674	50435526	1
O60674	50435523	1
O60674	50438666	1
O60674	50438667	1
O60674	50438668	1
O60674	50438669	1
O60674	50438670	1
O60674	50438671	1
O60674	50438672	1
O60674	50438673	1
O60674	50438674	1
O60674	50438675	1
O60674	50438676	1
O60674	50438677	1
O60674	50438678	1
O60674	50438679	1
O60674	50438680	1
O60674	50438681	1
O60674	50438682	1
O60674	50438683	1
O60674	50438684	1
O60674	50438685	1
O60674	50438686	1
O60674	99582	1
O60674	50438687	1
O60674	99583	1
O60674	50438688	1
O60674	50438689	0
O60674	50438690	0
O60674	50438691	1
O60674	50438692	1
O60674	50438693	1
O60674	50438694	1
O60674	50438695	1
O60674	50438696	1
O60674	50439008	0
O60674	50439009	0
O60674	50439010	0
O60674	50439013	1
O60674	50439015	1
O60674	50439016	1
O60674	50439005	1
O60674	50439007	1
O60674	50439012	1
O60674	50439006	1
O60674	50439018	1
O60674	50439011	1
O60674	50439014	1
O60674	50439017	1
O60674	39263	0
O60674	50439021	0
O60674	50439022	0
O60674	50439023	0
O60674	50439024	0
O60674	50439027	0
O60674	50439028	0
O60674	50439029	0
O60674	50439026	0
O60674	50439030	0
O60674	50439032	0
O60674	50439033	0
O60674	50439034	0
O60674	50439025	0
O60674	50439037	0
O60674	50439038	0
O60674	50439039	0
O60674	50439040	0
O60674	50439041	0
O60674	50439035	0
O60674	50439042	0
O60674	50441536	0
O60674	50441541	0
O60674	50441542	0
O60674	50441543	0
O60674	50441545	0
O60674	50441547	0
O60674	50441553	0
O60674	50441550	0
O60674	50441554	0
O60674	50441551	0
O60674	50441552	1
O60674	50441548	1
O60674	50441559	1
O60674	50441555	1
O60674	50441556	1
O60674	50441560	1
O60674	50441558	1
O60674	50441561	1
O60674	50441562	1
O60674	50441565	1
O60674	50441564	1
O60674	50441563	1
O60674	50441537	1
O60674	50441539	1
O60674	50441538	1
O60674	50441546	1
O60674	50441544	1
O60674	50441557	1
O60674	50441540	1
P52333	31085	0
P52333	25118	0
P52333	4779	0
P52333	50193995	1
P52333	31090	0
P52333	5446	0
P52333	26474	0
P52333	6866	0
P52333	17055	0
P52333	31094	0
P52333	31095	0
P52333	31096	0
P52333	4814	0
P52333	13534	0
P52333	112505	1
P52333	112506	1
