target_uniprot_id	compound_bindingdb_id	pEC50
P28222	50061296	7.523
P28222	21393	6.585
P28222	50065418	6.347
P28222	50060437	6.367
P28222	50077806	6.292
P28222	50077819	5
P28222	50060423	5.854
P28222	50065419	6.921
P28222	50065420	6.092
P28222	50290915	8
P28222	50033447	8.678
P28222	50239362	6.244
P28222	50400902	6.921
P28222	50413552	8.2
P28222	50413562	7.2
P28222	50413563	7.6
P28222	50413566	7.8
P28222	50417410	6.699
P28222	50417421	6.4
P28222	50417412	6.3
P28222	50417422	7.2
P28222	50417423	6.5
P29371	50001447	7.276
P29371	50079412	8.222
P29371	50052524	8.212
P29371	50001450	6.101
P29371	50299467	9.113
P29371	50028014	6.481
P29371	50028015	6.553
P29371	50028016	7.041
P29371	50028017	6.62
P29371	50028018	6.456
P29371	50028021	7.796
P29371	50028022	6.036
P29371	50028023	5.721
P29371	50028024	6.432
P29371	50028025	7
P29371	50194558	8.694
P29371	50338367	7.444
P29371	50338368	7.465
P29371	50338369	8.432
P29371	50338370	7.854
P29371	50338371	7.456
P29371	50338372	8.745
P29371	50338373	8.276
P29371	50338374	8.602
P29371	50338375	8.481
P29371	50338376	7.092
P29371	50338377	7.745
P29371	50338378	7.319
P29371	50338379	8.77
P29371	50338380	8.745
P29371	50338381	5.951
P29371	50338382	6.161
P29371	50338383	6.959
P29371	50338384	6.658
P29371	50338385	5.602
P29371	50338386	8.161
P29371	50338387	7.796
P29371	50338388	7.921
P29371	50338389	8.086
P29371	50338390	5.721
P29371	50338391	7.886
P29371	50338392	8.114
P29371	50338393	7.42
P29371	50338394	6.674
P29371	50338395	8.292
P29371	50338396	8.444
P29371	50338397	7.056
P29371	50338398	7.824
P29371	50338399	7.796
P29371	50338400	7.42
P29371	50338402	7.131
P29371	50338403	7.114
P29371	50432241	9.553
P29371	50432242	10.143
P29371	50432243	10.77
P29371	50432244	10.585
P29371	50432245	10.097
P29371	50432246	10.62
P29371	50432247	10.398
P29371	50432248	10.42
P29371	50432249	9.328
P29371	50432250	10.149
P29371	50432251	11.268
P29371	50432252	8.301
P29371	50432253	7.959
P29371	50432254	9.824
P29371	50432255	8.469
P29371	50432256	9.959
P29371	50432257	7.959
P29371	50432258	10.071
P29371	50281562	9.678
P29371	50432259	10.108
P29371	50432260	9.886
P29371	50432261	9.921
P29371	50432262	10.081
P29371	50432263	8.854
P29371	50432264	10.102
P29371	50432265	10.444
P29371	50432266	10.387
P29371	50432267	10.495
P29371	50432268	10.337
P29371	50432269	10.398
P29371	50432270	10.367
P29371	50432271	10.444
P29371	50432272	10.921
P29371	50432273	10.222
P29371	50432274	10.292
P29371	50432275	10.187
P06401	50072018	6.187
P06401	50072700	6.538
P06401	50072702	6.804
P06401	50072701	8.33
P06401	50072698	6.606
P06401	50072718	6.426
P06401	50072706	5.773
P06401	50072719	6.526
P06401	50072712	7.31
P06401	50072720	7.191
P06401	50072710	6.728
P06401	50072714	6.98
P06401	50072713	7.199
P06401	50072699	8.032
P06401	50072707	7.148
P06401	50072708	7.125
P06401	50072711	6.328
P06401	50072717	7.585
P06401	50072715	6.809
P06401	50086546	6.178
P06401	50086544	5.641
P06401	50086537	5.99
P06401	50086547	6.155
P06401	50066526	5.658
P06401	50086551	5.64
P06401	50086550	6.456
P06401	50086542	5.924
P06401	8903	8.762
P06401	50086553	5.512
P06401	50110496	8.538
P06401	50110497	8.62
P06401	50110503	7.495
P06401	50110508	7.638
P06401	50110499	8.585
P06401	50110498	8.959
P06401	50110505	8.62
P06401	50110514	7.959
P06401	50110517	8.456
P06401	50110506	7.495
P06401	50110512	9.046
P06401	50110520	9.456
P06401	50129151	7.538
P06401	50129157	7.959
P06401	50129144	7.553
P06401	50129150	6
P06401	50129145	8.77
P06401	50129152	9.824
P06401	50067684	8.071
P06401	50129146	8.658
P06401	50129165	7.064
P06401	50129172	5.693
P06401	50129176	6.196
P06401	50129162	6.714
P06401	50129163	7.107
P06401	50129171	7.244
P06401	50129159	6.802
P06401	50129170	6.24
P06401	50129168	7.418
P06401	50072721	7.122
P06401	50366558	8.727
P06401	50129160	6.77
P06401	50129158	6.928
P06401	50129164	6.24
P06401	50129167	7.284
P06401	50129174	5.728
P06401	50129161	6.75
P06401	50067678	9.67
P06401	50126111	9.409
P06401	50144446	7.222
P06401	50144438	8.959
P06401	50049511	5.521
P06401	50049492	5.481
P06401	50049512	5.486
P06401	50049496	5.674
P06401	50049510	5.522
P06401	50049497	7.456
P06401	50049508	6.339
P06401	50062439	8.027
P06401	50065585	8.62
P06401	50062430	8.444
P06401	50062432	8.307
P06401	50067681	6.932
P06401	50067676	7.585
P06401	50067670	7.844
P06401	50067689	7.538
P06401	50067682	7.222
P06401	50067671	7.824
P06401	50067688	7.319
P06401	50067687	7.495
P06401	50067672	6.857
P06401	50062407	8.097
P06401	50062403	8.097
P06401	50062405	7.886
P06401	50062413	7.77
P06401	50062418	5.409
P06401	50062419	8.097
P06401	50062417	7.757
P06401	50062420	5.77
P06401	50062410	6.807
P06401	50062415	7.77
P06401	50062425	7.602
P06401	50062411	7.432
P06401	50062428	8.131
P06401	50062435	6.569
P06401	50062436	8
P06401	50062440	7.824
P06401	50062409	7.854
P06401	50062421	7.301
P06401	50062406	7.745
P06401	50062408	7.481
P06401	50062414	7.854
P06401	50062423	7.745
P06401	50062416	7.796
P06401	50062422	7.569
P06401	50067669	7.238
P06401	50067674	7.238
P06401	50067680	7.658
P06401	50067683	7.125
P06401	50067679	7.775
P06401	50067668	7.613
P06401	50067686	7.833
P06401	50067685	7.495
P06401	50067675	7.432
P06401	50133130	7.639
P06401	50133131	8.082
P06401	50133134	8.157
P06401	50133136	8.222
P06401	50133139	7.837
P06401	50133137	7.34
P06401	50133138	7.833
P06401	50133135	7.797
P06401	50133141	8.134
P06401	50133143	8.247
P06401	50133144	8.564
P06401	50133142	7.59
P06401	50133147	7.788
P06401	50133149	7.324
P06401	50133148	7.673
P06401	50133150	8.273
P06401	50133140	8.704
P06401	50133151	8.077
P06401	50133153	8.518
P06401	50133132	8.224
P06401	50133146	8.318
P06401	50133145	7.486
P06401	50133133	8.45
P06401	50133152	7.914
P06401	50133154	7.921
P06401	50219257	7.31
P06401	50219261	9.301
P06401	50219264	9
P06401	50219260	10
P06401	50219263	6.569
P06401	50219266	7.201
P06401	50219267	8.569
P06401	50233006	6.223
P06401	50233007	8.699
P06401	50233008	9.092
P06401	50233009	5.352
P06401	50233012	8.553
P06401	50233010	7.268
P06401	50233011	5.873
P06401	50233014	7.975
P06401	50233017	9.018
P06401	50233016	8.886
P06401	50233018	6.347
P06401	50233013	7.987
P06401	50233019	7.721
P06401	50233021	6.588
P06401	50233023	8.009
P06401	50233025	8.796
P06401	50233022	6.703
P06401	50233024	6.29
P06401	50233020	7.42
P06401	50233015	6.003
P06401	50233026	8.523
P06401	50233027	6.654
P06401	50243346	8.019
P06401	50243440	8.975
P06401	50243439	7.494
P06401	50243394	8.528
P06401	50243395	7.875
P06401	50294696	6.42
P06401	50294697	8.222
P06401	50294698	6.218
P06401	50294699	6.565
P06401	50294700	9.222
P06401	50294701	7.854
P06401	50294702	10.699
P06401	50294703	9.301
P06401	50294704	6.706
P06401	50294705	10.398
P06401	50294706	8.886
P06401	50294707	9.222
P06401	50294708	7.456
P06401	50294709	6.857
P06401	50294710	8.022
P06401	50294711	7.959
P06401	50294712	8.167
P06401	50294714	10.699
P06401	50294715	10.301
P06401	50294716	8.328
P06401	50294717	6.804
P06401	50294720	8.523
P06401	50294721	8.347
P06401	50294722	8.398
P06401	50294723	5.779
P06401	50294724	9.155
P06401	50298028	8.205
P06401	50298029	6.699
P06401	50298030	6.699
P06401	50298031	7.301
P06401	50298032	9.301
P06401	50298033	8
P06401	50298034	6.699
P06401	50298036	5.886
P06401	50298041	5.886
P06401	50298043	8.796
P06401	50298047	6.699
P06401	50298206	9.523
P06401	50298207	9.523
P06401	50298208	9.523
P06401	50298209	9.097
P06401	50298210	9.097
P06401	50298211	8.699
P06401	50298213	7.456
P06401	50298214	7.155
P06401	50298212	6.87
P06401	50298215	6.204
P06401	50298217	6.125
P06401	50298218	5.898
P06401	50298216	5.849
P06401	50298219	7.523
P06401	50299870	9
P06401	50299871	8.699
P06401	50299872	8
P06401	50299873	7.721
P06401	50304964	7.959
P06401	50304965	5.5
P06401	50304967	5.58
P06401	50304968	8
P06401	50304969	6.074
P06401	50304970	5.947
P06401	50304971	7.444
P06401	50304972	9
P06401	50304973	8.523
P06401	50304974	7.602
P06401	50304975	8.097
P06401	50304976	6.783
P06401	50304977	8.398
P06401	50304978	10
P06401	50304979	6.863
P06401	50304980	7.387
P06401	50304981	6.439
P06401	50304982	6.633
P06401	50304983	7.456
P06401	50304984	7.62
P06401	50304985	6.538
P06401	50304986	6.398
P06401	50304987	9.398
P06401	50304957	8.678
P06401	50304958	7.125
P06401	50304959	6.788
P06401	50304960	6.682
P06401	50304961	8.523
P06401	50304962	6.738
P06401	50304963	6.467
P06401	50072722	7.244
P06401	50072696	7.337
P06401	50072716	7.854
P06401	50072704	8.167
P06401	50086548	6.237
P06401	50086554	5.854
P06401	50086539	6.301
P06401	50086540	5.577
P06401	50110500	8.086
P06401	50110509	9.097
P06401	50110510	8.337
P06401	50129147	7.319
P06401	50129166	7.854
P06401	50129173	7.398
P06401	50129169	7.367
P06401	18627	9.523
P06401	50126158	9.444
P06401	50144435	8.596
P06401	50144447	8.678
P06401	50072697	7.824
P06401	50072709	7.854
P06401	50072705	7.796
P06401	50110501	9.456
P06401	50110495	8.77
P06401	50110516	9.699
P06401	50110522	8.036
P06401	50129156	5.569
P06401	50129149	8.678
P06401	50129153	7.569
P06401	50129175	6.107
P06401	50144434	8.745
P06401	50144443	6.886
P06401	18161	5.086
P06401	50049490	5.837
P06401	50049503	5.888
P06401	50049493	5.396
P06401	50062429	8.569
P06401	50062427	8.301
P06401	50062437	7.886
P06401	50062433	8.161
P06401	50062426	8.509
P06401	50062441	8.131
P06401	50062442	8.046
P06401	50062438	8.149
P06401	50062431	8
P06401	50062434	8.022
P06401	50062444	8.432
P06401	50148732	8.658
P06401	50062443	8.092
P06401	50062445	8.284
P06401	50076296	7.498
P06401	50076298	7.751
P06401	50076302	7.643
P06401	50076303	7.328
P06401	50076305	7.957
P06401	50076309	7.81
P06401	50076311	7.831
P06401	50076310	8.009
P06401	50076297	8.153
P06401	50076313	6.907
P06401	50076307	7.319
P06401	50076308	8.012
P06401	50076306	7.823
P06401	50076304	5.886
P06401	50076300	7.757
P06401	50076315	7.409
P06401	50118690	7.046
P06401	50118693	6.301
P06401	50118688	7.214
P06401	50375425	9.538
P06401	50375426	9
P06401	50375427	8.947
P06401	50375428	8.595
P06401	50375429	9.444
P06401	50375430	8.398
P06401	50375431	8.585
P06401	50375432	9.31
P06401	50375433	8.959
P06401	50375434	9.131
P06401	50375435	8.886
P06401	50375436	9.921
P06401	50375437	9.18
P06401	50375438	9.699
P06401	50375439	9.31
P06401	50375440	9.292
P06401	50375441	9.824
P06401	50375442	9.638
P06401	50375443	9.086
P06401	50375816	6.523
P06401	50375821	9.824
P06401	50375822	8.886
P06401	50375823	5.523
P06401	50375837	8.699
P06401	50270635	7.446
P06401	50264249	6.609
P06401	50264250	6.861
P06401	50264251	8.481
P06401	50264282	8.481
P06401	50264283	7.516
P06401	50264284	9.155
P06401	50264285	9.097
P06401	50264286	8.959
P06401	50264310	9.097
P06401	50264311	9.398
P06401	50264382	7.426
P06401	50264429	6.959
P06401	50264430	9.301
P06401	50312006	8.959
P06401	50312005	9.523
P06401	50404174	7.377
P06401	50404175	9.222
P06401	50404176	8.143
P06401	50404177	7.301
P06401	50404178	8.585
P06401	50404179	7.097
P06401	50404181	8.244
P06401	50404182	9.523
P06401	50404183	9.155
P06401	50404184	8.921
P06401	50404185	7.921
P06401	50404186	8.143
P06401	50404187	7.959
P06401	50404188	6.523
P06401	50404189	7.347
P06401	50404190	8.77
P06401	50404191	7.051
P06401	50404192	8.602
P06401	50404193	8.602
P06401	50404194	6
P06401	50404195	8.244
P06401	50404196	9
P06401	50404197	8.328
P06401	50404198	7.097
P06401	50404199	8.959
P06401	50404200	6
P06401	50404201	7.569
P06401	50404202	8.77
P06401	50404203	8.886
P06401	50404204	9.046
P06401	50404205	8.824
P06401	50404206	9.398
P06401	50404207	6.699
P06401	50404208	8.602
P06401	50404209	8.824
P06401	50404210	6
P06401	50404212	7.62
P06401	50404213	7.824
P06401	50404214	7.149
P06401	50404215	8.854
P06401	50404216	8.377
P06401	50404217	8.721
P06401	50404218	8.721
P06401	50404219	8.602
P06401	50404220	7.538
P06401	50404221	9.523
P06401	50404222	9
P06401	50404223	8.301
P06401	50404224	9.301
P06401	50404225	5.699
P06401	50404226	8.268
P06401	50404227	8.854
P06401	50404228	9.097
P06401	50404229	8.796
P06401	50404230	5.921
P06401	50404232	6.699
P06401	50404233	8.009
P06401	50404234	8.276
P06401	50404235	8.796
P06401	50404236	8.114
P06401	50404237	8.367
P06401	50404238	8.585
P06401	50404239	9.301
P06401	50417606	6.1
P06401	50417607	6.1
P06401	50417608	6.2
P06401	50417609	6.6
P06401	50417610	6.699
P06401	50417611	6.699
P06401	50417612	6.9
P06401	50417613	7.1
P06401	50417614	7.3
P06401	50417617	8.1
P08588	50070152	6.495
P08588	50070143	6.469
P08588	50076959	6.432
P08588	50076960	5.721
P08588	50093036	8.523
P08588	50093039	8.699
P08588	50093038	5.215
P08588	50093040	7.721
P08588	50093037	5.62
P08588	50093033	5
P08588	50119183	6.052
P08588	50119187	6.452
P08588	50119195	7.523
P08588	50002597	6.2
P08588	50422411	7.102
P08588	50002595	5.4
P08588	50002596	5.3
P08588	25392	8.602
P08588	50002605	5.6
P08588	50002606	6.1
P08588	50002609	6.1
P08588	50002601	6.1
P08588	50002608	5
P08588	50002602	5.5
P08588	50002610	5.9
P08588	50002599	8.201
P08588	50413485	6.5
P08588	50413480	6.6
P08588	50413482	7.602
P08588	50413496	4.1
P08588	50413483	6
P08588	50413492	5.3
P08588	50413493	6
P08588	50413481	5.9
P08588	50413495	5.9
P08588	86453	7.559
P08588	25771	6.288
P08588	50413489	7
P08588	50413490	6.9
P08588	50413487	6.3
P08588	50413488	6.2
P08588	50413491	6.2
P08588	50413484	6.3
P08588	50070130	6.347
P08588	50018588	8
P08588	50018589	8.102
P08588	50021864	8.602
P08588	50021865	8.398
P08588	50021866	8.602
P08588	50419652	7.602
P08588	50021868	8.102
P08588	50021869	8.102
P08588	50021873	8.102
P08588	50021875	8.102
P08588	50021877	7.886
P08588	50021881	8.699
P08588	50021882	7.886
P08588	50021883	8.102
P08588	50021884	8
P08588	50021885	8.201
P08588	50021888	8.796
P08588	50021889	8.201
P08588	50096775	7.387
P08588	50070148	5.921
P08588	50070136	8.523
P08588	50070128	6.523
P08588	50156257	6.745
P08588	50156278	7.585
P08588	50259366	6.456
P08588	50306800	6.005
P08588	50091786	5.585
P08588	50092645	5.319
P08588	50092646	5.569
P08588	50093034	6.013
P08588	50019355	7.681
P08588	50093044	5.745
P08588	50328336	9.244
P08588	50328301	8.456
P08588	50328296	8.18
P08588	50328295	8.201
P08588	50097799	6.367
P08588	50097800	5.695
P08588	50097801	5.932
P08588	50002134	3.955
P08588	50097795	7.678
P08588	50097798	5.565
P08588	50097804	5.815
P08588	50097796	5.544
P08588	50106975	6.374
P08588	50106977	6.215
P08588	50106978	6.595
P08588	50106980	7.056
P08588	50106979	6.789
P08588	50106982	6.025
P08588	50106986	6.125
P08588	50106973	7.092
P08588	50106987	6.585
P08588	50106984	6.292
P08588	50106974	6.456
P08588	50106976	6.963
P08588	50106988	6.728
P08588	50106985	6.282
P08588	50106971	6.785
P08588	50106972	6.337
P08588	50070156	6.481
P08588	50098658	7.398
P08588	50378072	8.071
P08588	50027159	7.292
P08588	50027162	7.921
P08588	50370460	7.699
P08588	50027166	8.398
P08588	50027167	8.886
P08588	50027158	7.569
P08588	50027163	8.523
P08588	50027164	9.046
P08588	50027160	7.824
P08588	50027161	8.658
P08588	50119175	6.28
P08588	50119176	4.963
P08588	50119178	6.311
P08588	50119179	5.994
P08588	50119173	5.996
P08588	50119186	6.38
P08588	50119185	6.409
P08588	50119191	5.688
P08588	50119193	6
P08588	50119198	6.237
P08588	50119199	6.284
P08588	50119194	5.201
P08588	50119200	5.73
P08588	50119201	5.5
P08588	50119196	6.284
P08588	50119202	6.137
P08588	50119197	7.301
P08588	50318159	7.398
P08588	50027814	7.699
P08588	50027815	6.2
P08588	50027816	7.602
P08588	50027811	6.1
P08588	50027819	8.301
P08588	50422410	6.2
P08588	50027813	6.6
P08588	50027817	8.102
P08588	50027823	7
P08588	50027821	6.1
P08588	50027812	8.301
P08588	50027822	8.495
P08588	50027809	6.4
P08588	50432700	8.131
P08588	25750	7.959
P08588	25748	9.09
P08588	50432701	8.523
P08588	50027879	7.921
P08588	50432706	8.009
P08588	50432705	8.444
P08588	50432704	8.638
P08588	50432703	7.638
P08588	50432702	8.347
P08588	50432707	8.638
P08588	50002133	5.77
P08588	50126062	7.854
P08588	50126064	6.854
P08588	50126067	8.721
P08588	50126065	6.886
P08588	50126069	8.194
P08588	50126061	8.027
P08588	50126071	9.886
P08588	50126074	7.328
P08588	50129442	4
P08588	50129445	4.987
P08588	50129447	5.796
P08588	50129454	7.921
P08588	50148491	5.337
P08588	50156249	7.538
P08588	50156251	7.268
P08588	50156253	7.237
P08588	50156260	7.357
P08588	50156258	7.398
P08588	50156250	7.538
P08588	50156261	7.31
P08588	50156246	7.585
P08588	50156248	7.143
P08588	50156256	7.699
P08588	50156254	7.721
P08588	50156255	7.071
P08588	50156252	7.18
P08588	50156259	7.658
P08588	50160814	7.357
P08588	50160818	7.886
P08588	50160821	6.796
P08588	50160816	6.77
P08588	50160820	6.921
P08588	50160823	7.347
P08588	50193803	8.06
P08588	50224030	7.237
P08588	50243543	7.959
P08588	50243542	6.745
P08588	50243541	7.041
P08588	50243484	6.398
P08588	50243483	6.678
P08588	50243482	6.292
P08588	50243481	7.284
P08588	50243438	7.824
P08588	50243437	6.959
P08588	50243436	6.921
P08588	50243435	7.076
P08588	50243544	7.921
P08588	50236183	6.143
P08588	50243167	7.409
P08588	50243113	6.824
P08588	50243112	6.319
P08588	50243110	6.886
P08588	50243063	6.824
P08588	50242836	6.357
P08588	50242835	6.495
P08588	50242834	6.301
P08588	50236165	6.585
P08588	50236168	7.26
P08588	50243168	7.886
P08588	50243393	7.62
P08588	50243392	6.721
P08588	50243391	7.097
P08588	50243390	7.125
P08588	50243344	6.523
P08588	50243343	6.161
P08588	50243342	6.108
P08588	50243341	6.301
P08588	50243299	6.553
P08588	50243298	7.553
P08588	50243297	6.886
P08588	50243225	7.066
P08588	50243224	7.208
P08588	50243223	7.081
P08588	50243222	7.658
P08588	50243170	7.432
P08588	50243169	7.921
P08588	50236152	6.553
P08588	50264629	6.854
P08588	50264558	7.194
P08588	50264673	6.26
P08588	50264674	6.292
P08588	50264675	6.092
P08588	50264676	6.42
P08588	50264708	6.886
P08588	50264709	6.208
P08588	50264586	6.62
P08588	50264710	6.721
P08588	50264711	6.076
P08588	50264137	6.161
P08588	50264138	6.721
P08588	50264139	7.553
P08588	50274875	5.691
P08588	50275223	5.138
P08588	50259125	6.053
P08588	50259165	3.921
P08588	50259166	6.745
P08588	50259167	6.553
P08588	50259124	5.886
P08588	50259205	6.602
P08588	50259206	6.481
P08588	50259207	6.553
P08588	50259208	7.367
P08588	50259252	5.602
P08588	50259253	5.018
P08588	50259254	6.187
P08588	50259255	6.745
P08588	50259320	6.854
P08588	50259321	6.886
P08588	50259322	6.569
P08588	50259364	6.721
P08588	50259365	6.585
P08588	50259468	6.553
P08588	50259469	6.301
P08588	50259522	6.77
P08588	50277530	6.046
P08588	50277529	6.585
P08588	50277505	6.658
P08588	50277478	6.125
P08588	50277477	6.796
P08588	50277528	6.137
P08588	50236182	6.601
P08588	50236164	6.009
P08588	50236160	6.77
P08588	50277525	6.886
P08588	50277526	6.824
P08588	50277527	7.409
P08588	50249662	6.854
P08588	50249640	6.699
P08588	50249639	7.032
P08588	50249636	6.62
P08588	50277535	6.31
P08588	50277533	6.495
P08588	50277509	6.097
P08588	50277508	6.886
P08588	50277507	6.076
P08588	50277481	6.432
P08588	50249663	6.409
P08588	50268077	8.523
P08588	50299891	8.432
P08588	50299894	8.444
P08588	50299893	8.143
P08588	50299895	8.432
P08588	50299889	8.301
P08588	50299898	8.174
P08588	50299892	7.481
P08588	50299897	7.569
P08588	50151720	7.265
P08588	50299896	6.597
P08588	50299900	9.222
P08588	50299901	9.097
P08588	50299890	9.046
P08588	50299903	8.301
P08588	50299902	8.252
P08588	50299904	6.532
P08588	50299907	6.19
P08588	50299908	6.158
P08588	50299909	5.998
P08588	50299905	5.728
P08588	50301245	7.62
P08588	50301246	7.745
P08588	50301247	7.553
P08588	50301248	7.959
P08588	50301249	8.276
P08588	50301250	8.004
P08588	50301251	8.337
P08588	50301252	8.469
P08588	50301253	8.745
P08588	50301255	8.456
P08588	50301254	8.347
P08588	50301256	8.244
P08588	50306801	6.668
P08588	50306798	6.556
P08588	50306799	6.699
P08588	50306802	7.569
P08588	50306803	6.987
P08588	50306804	6.767
P08588	50306805	6.996
P08588	50306806	6.62
P08588	50306807	6.36
P08588	50306808	6.148
P08588	50306810	6.684
P08588	50306811	6.004
P08588	50306814	8.347
P08588	50306815	7.456
P08588	50306813	7.377
P08588	50306812	6.684
P08588	50318982	7.097
P08588	50318990	6.509
P08588	50148521	6.523
P08588	50148525	4.319
P08588	50148488	4.824
P08588	50148526	6.301
P08588	50148486	6.854
P08588	50148505	5.495
P08588	50148502	5.921
P08588	50148507	5.77
P08588	50148517	5.796
P08588	50148523	4.252
P08588	50148499	5.347
P08588	50148497	5.367
P08588	50148483	4.638
P08588	50148512	4.627
P08588	50148518	5.62
P08588	50148494	4.921
P08588	50148487	5.77
P08588	50148514	6.022
P08588	50148524	5.276
P08588	50148520	4.863
P08588	50148513	4.796
P08588	50148510	5.678
P08588	50148511	4.469
P08588	50148496	5.959
P08588	50148519	6.125
P08588	50029051	5.585
P08588	50224296	8
P08588	50067212	5.222
P08588	50224297	7.699
P08588	50224298	4.523
P08588	50328334	8.018
P08588	50328333	6.347
P08588	50328331	6.222
P08588	50328328	7.155
P08588	50328308	6.959
P08588	50328293	8.745
P08588	50328287	7.187
P08588	50328285	8.301
P08588	50098657	4.312
P08588	50098654	7.301
P08588	50098660	5.347
P08588	50098659	7.222
P08588	50098663	5.921
P08588	50098670	5.796
P08588	50098662	4.36
P08588	50098671	5.009
P08588	50098653	7
P08588	50098656	5.699
P08588	50372689	6.456
P08588	50372690	8.187
P08588	50372691	8.509
P08588	50372692	7.745
P08588	50372694	7.699
P08588	50372693	7.201
P08588	50372695	6.42
P08588	50372674	6.244
P08588	50372675	8.854
P08588	50372696	6.699
P08588	50372676	7.959
P08588	50372677	7.444
P08588	50372678	8.409
P08588	50372697	6.523
P08588	50372682	7.194
P08588	50372683	7.201
P08588	50372684	8.036
P08588	50372699	7.432
P08588	50372701	7.523
P08588	50372702	6.585
P08588	50246936	8.745
P08588	50273005	6.051
P08588	50273006	6.319
P08588	50273007	6.444
P08588	50273008	6.762
P08588	50273044	7.161
P08588	50273045	6.469
P08588	50273046	6.481
P08588	50273078	6.854
P08588	50273080	6.569
P08588	50272803	6.796
P08588	50272805	7.155
P08588	50272840	6.174
P08588	50272880	5.824
P08588	50272878	6.31
P08588	50273247	6.009
P08588	50273246	6.097
P08588	50273207	6.509
P08588	50273205	6.187
P08588	50273204	6.084
P08588	50273154	6.699
P08588	50273151	6.111
P08588	50273113	6.038
P08588	50273112	6.208
P08588	50293425	6.26
P08588	50293426	6.26
P08588	50293427	6.31
P08588	50293428	6.041
P08588	50293429	6.585
P08588	50293430	5.77
P08588	50293431	6.456
P08588	50293433	5.509
P08588	50293434	6.119
P08588	50293414	6.745
P08588	50293415	6.229
P08588	50293416	6.18
P08588	50293417	6.143
P08588	50293418	7.081
P08588	50293419	6.721
P08588	50293420	6.018
P08588	50293421	6.149
P08588	50293422	6.553
P08588	50070132	6.09
P08588	50293423	6.222
P08588	50293424	6.824
P08588	50378061	6.959
P08588	50378062	7.053
P08588	50378063	7.301
P08588	50378064	7.398
P08588	50378065	7.523
P08588	50295328	7.222
P08588	50295329	7
P08588	50295330	7.523
P08588	50378066	7.222
P08588	50378067	7.097
P08588	50295318	5.533
P08588	50378068	6.505
P08588	50378074	6.677
P08588	50378069	8
P08588	50378070	7.699
P08588	50378071	7.398
P08588	50378073	7.046
P08588	50378075	7.155
P08588	50378076	7.155
P08588	50378077	7.046
P08588	50378078	7.155
P08588	50378079	7.155
P08588	50378080	7.222
P08588	50378081	7.523
P08588	50378082	7
P08588	50296958	7.137
P08588	50296965	6.824
P08588	50296966	6.886
P08588	50296957	6.538
P08588	50296967	6.959
P08588	50416057	7.495
P08588	50416058	7.699
P08588	50416059	7.886
P08588	50416060	6.4
P08588	50416061	7.886
P08588	50416062	8.102
P08588	50416063	7
P08588	50416064	7.301
P08588	50416065	7.102
P08588	50416066	7.699
P08588	50416067	7.886
P08588	50418947	6.699
P08588	50418939	6.801
P08588	50418938	7.398
P08588	50418948	7.398
P08588	50418949	7
P08588	50418950	7.495
P08588	50418951	7.398
P08588	50418952	7
P08588	50418953	7
P08588	50418954	7
P08588	50418944	8.398
P08588	50418937	7.201
P08588	50419005	6.9
P08588	50419006	7.102
P08588	50419007	6.801
P08588	50419008	6.6
P08588	50419009	7.301
P08588	50419010	6.9
P08588	50419011	7.102
P08588	50419012	6.699
P08588	50419013	7.102
P08588	50419014	6.699
P08588	50419015	6.699
P08588	50419016	7.301
P08588	50419316	7.495
P08588	50419315	7.495
P08588	50419310	7.495
P08588	50419319	7.301
P08588	50419312	7.398
P08588	50419314	8.102
P08588	50419317	7.495
P08588	50419309	7.201
P08588	50419313	8.102
P08588	50419311	8
P08588	50419650	6.6
P08588	50419651	6.6
P08588	50419680	7.201
P25116	50077720	5.509
P25116	50077762	4.903
P25116	50077754	5.585
P25116	50077771	5.252
P25116	50077755	5.409
P25116	50077747	6.292
P25116	50077721	5.301
P25116	50077723	4.26
P25116	50077749	5.77
P25116	50077729	4.854
P25116	50077744	6
P25116	50077722	5.31
P25116	50077758	4.553
P25116	50077718	5.013
P25116	50077724	4.678
P25116	50077759	5.62
P25116	50077763	5.538
P25116	50077761	5.237
P25116	50031406	6.796
P25116	50031398	6.546
P25116	50031386	6.912
P25116	50454438	6.143
P25116	50031431	4.694
P25116	50054870	5.745
P25116	50454448	3.959
P25116	50031377	4.987
P25116	50031378	3.222
P25116	50031382	6.921
P25116	50031381	6
P25116	50031380	6.824
P25116	50031383	4.553
P25116	50031385	3.097
P25116	50031388	3.585
P25116	50031389	3.398
P25116	50031391	3.222
P25116	50031390	3.097
P25116	50031392	6.626
P25116	50031393	3.961
P25116	50031395	5.097
P25116	50031399	4.824
P25116	50031396	3.137
P25116	50031397	6.301
P25116	50031401	5.921
P25116	50031404	3.733
P25116	50031403	4.155
P25116	50031405	5.886
P25116	50031402	4.67
P25116	50031409	3.456
P25116	50031408	3.629
P25116	50031407	6.155
P25116	50031413	6.699
P25116	50031418	3.097
P25116	50031414	6.301
P25116	50031417	6.097
P25116	50031415	3.382
P25116	50031419	3.699
P25116	50031420	5.699
P25116	50031421	5.481
P25116	50031422	7.523
P25116	50031429	3.301
P25116	50031424	6.398
P25116	50031430	4.398
P25116	50031425	4.509
P25116	50031426	4.721
P25116	50031427	6.854
P25116	50031434	4.611
P25116	50031432	6.886
P25116	50077725	5.102
P25116	50077728	5.921
P25116	50077730	5.699
P25116	50077751	5.721
P25116	50077732	5.886
P25116	50077743	6
P25116	50077738	6
